Success,"2012-06-15 03:15:48",2072,doe,,Verified,"DOE-00346 / NULL"
Success,"2012-06-15 03:15:48",2073,doe,,Verified,"DOE-00347 / NULL"
Success,"2012-06-15 03:15:49",2074,doe,,Verified,"DOE-00348 / NULL"
Success,"2012-06-15 03:15:49",2075,doe,,Verified,"DOE-00349 / NULL"
Success,"2012-06-15 03:15:49",2076,doe,,Verified,"DOE-00350 / NULL"
Success,"2012-06-15 03:15:50",2077,doe,,Verified,"DOE-00372 / NULL"
Success,"2012-06-15 03:15:50",2078,doe,,Verified,"DOE-00351 / NULL"
Success,"2012-06-15 03:15:51",2079,doe,,Verified,"DOE-00352 / NULL"
Success,"2012-06-15 03:15:51",2080,doe,,Verified,"DOE-00353 / NULL"
Success,"2012-06-15 03:15:52",2081,doe,,Verified,"DOE-00354 / NULL"
Success,"2012-06-15 03:15:52",2082,doe,,Verified,"DOE-08062 / NULL"
Success,"2012-06-15 03:15:53",2083,doe,,Verified,"DOE-08191 / NULL"
Success,"2012-06-15 03:15:53",2084,doe,,Verified,"DOE-00355 / NULL"
Success,"2012-06-15 03:15:53",2085,doe,,Verified,"DOE-00356 / NULL"
Success,"2012-06-15 03:15:54",2086,doe,,Verified,"DOE-00357 / NULL"
Success,"2012-06-15 03:15:54",2087,doe,,Verified,"DOE-00358 / NULL"
Success,"2012-06-15 03:15:55",2088,doe,,Verified,"DOE-00370 / NULL"
Success,"2012-06-15 03:15:55",2089,doe,,Verified,"DOE-01101 / NULL"
Success,"2012-06-15 03:15:55",2090,doe,,Verified,"DOE-00359 / NULL"
Success,"2012-06-15 03:15:56",2091,doe,,Verified,"DOE-00360 / NULL"
Success,"2012-06-15 03:15:56",2092,doe,,Verified,"DOE-0012662 / NULL"
Success,"2012-06-15 03:15:57",2093,doe,,Verified,"DOE-00361 / NULL"
Success,"2012-06-15 03:15:57",2094,doe,,Verified,"DOE-0020849 / NULL"
Success,"2012-06-15 03:15:57",2095,doe,,Verified,"DOE-0026322 / NULL"
Success,"2012-06-15 03:15:58",2096,doe,,Verified,"DOE-00362 / NULL"
Success,"2012-06-15 03:15:58",2097,doe,,Verified,"DOE-00363 / NULL"
Success,"2012-06-15 03:15:58",2098,doe,,Verified,"DOE-00364 / NULL"
Success,"2012-06-15 03:15:59",2099,doe,,Verified,"DOE-00365 / NULL"
Success,"2012-06-15 03:15:59",2100,doe,,Verified,"DOE-00366 / NULL"
Success,"2012-06-15 03:16:00",2101,doe,,Verified,"DOE-00367 / NULL"
Success,"2012-06-15 03:16:00",2102,doe,,Verified,"DOE-00368 / NULL"
Success,"2012-06-15 03:16:00",2103,doe,,Verified,"DOE-00369 / NULL"
Success,"2012-06-15 03:16:01",2104,doe,,Verified,"DOE-00371 / NULL"
Success,"2012-06-15 03:16:01",2105,doe,,Verified,"DOE-00373 / NULL"
Success,"2012-06-15 03:16:02",2106,doe,,Verified,"DOE-00374 / NULL"
Success,"2012-06-15 03:16:02",2107,doe,,Verified,"DOE-00375 / NULL"
Success,"2012-06-15 03:16:02",2108,doe,,Verified,"DOE-00376 / NULL"
Success,"2012-06-15 03:16:03",2109,doe,,Verified,"DOE-00377 / NULL"
Success,"2012-06-15 03:16:03",2110,doe,,Verified,"DOE-00378 / NULL"
Success,"2012-06-15 03:16:04",2111,doe,,Verified,"DOE-00379 / NULL"
Success,"2012-06-15 03:16:04",2112,doe,,Verified,"DOE-00380 / NULL"
Success,"2012-06-15 03:16:04",2113,doe,,Verified,"DOE-00381 / NULL"
Success,"2012-06-15 03:16:05",2114,doe,,Verified,"DOE-00382 / NULL"
Success,"2012-06-15 03:16:05",2115,doe,,Verified,"DOE-00383 / NULL"
Success,"2012-06-15 03:16:06",2116,doe,,Verified,"DOE-00384 / NULL"
Success,"2012-06-15 03:16:06",2117,doe,,Verified,"DOE-00385 / NULL"
Success,"2012-06-15 03:16:07",2118,doe,,Verified,"DOE-00386 / NULL"
Success,"2012-06-15 03:16:07",2119,doe,,Verified,"DOE-00387 / NULL"
Success,"2012-06-15 03:16:07",2120,doe,,Verified,"DOE-00388 / NULL"
Success,"2012-06-15 03:16:08",2121,doe,,Verified,"DOE-00389 / NULL"
Success,"2012-06-15 03:16:08",2122,doe,,Verified,"DOE-00390 / NULL"
Success,"2012-06-15 03:16:09",2123,doe,,Verified,"DOE-00391 / NULL"
Success,"2012-06-15 03:16:09",2124,doe,,Verified,"DOE-00392 / NULL"
Success,"2012-06-15 03:16:09",2125,doe,,Verified,"DOE-00393 / NULL"
Success,"2012-06-15 03:16:10",2126,doe,,Verified,"DOE-00394 / NULL"
Success,"2012-06-15 03:16:10",2127,doe,,Verified,"DOE-00395 / NULL"
Success,"2012-06-15 03:16:11",2128,doe,,Verified,"DOE-00396 / NULL"
Success,"2012-06-15 03:16:11",2129,doe,,Verified,"DOE-00397 / NULL"
Success,"2012-06-15 03:16:12",2130,doe,,Verified,"DOE-00398 / NULL"
Success,"2012-06-15 03:16:12",2131,doe,,Verified,"DOE-00399 / NULL"
Success,"2012-06-15 03:16:12",2132,doe,,Verified,"DOE-00400 / NULL"
Success,"2012-06-15 03:16:13",2133,doe,,Verified,"DOE-05531 / NULL"
Success,"2012-06-15 03:16:13",2134,doe,,Verified,"DOE-00401 / NULL"
Success,"2012-06-15 03:16:14",2135,doe,,Verified,"DOE-00402 / NULL"
Success,"2012-06-15 03:16:14",2136,doe,,Verified,"DOE-00403 / NULL"
Success,"2012-06-15 03:16:15",2137,doe,,Verified,"DOE-00404 / NULL"
Success,"2012-06-15 03:16:15",2138,doe,,Verified,"DOE-00405 / NULL"
Success,"2012-06-15 03:16:16",2139,doe,,Verified,"DOE-00406 / NULL"
Success,"2012-06-15 03:16:16",2140,doe,,Verified,"DOE-00407 / NULL"
Success,"2012-06-15 03:16:17",2141,doe,,Verified,"DOE-00408 / NULL"
Success,"2012-06-15 03:16:17",2142,doe,,Verified,"DOE-00409 / NULL"
Success,"2012-06-15 03:16:17",2143,doe,,Verified,"DOE-0016459 / NULL"
Success,"2012-06-15 03:16:18",2144,doe,,Verified,"DOE-00410 / NULL"
Success,"2012-06-15 03:16:18",2145,doe,,Verified,"DOE-00414 / NULL"
Success,"2012-06-15 03:16:19",2146,doe,,Verified,"DOE-00411 / NULL"
Success,"2012-06-15 03:16:19",2147,doe,,Verified,"DOE-00412 / NULL"
Success,"2012-06-15 03:16:20",2148,doe,,Verified,"DOE-00413 / NULL"
Success,"2012-06-15 03:16:20",2149,doe,,Verified,"DOE-00415 / NULL"
Success,"2012-06-15 03:16:21",2150,doe,,Verified,"DOE-00416 / NULL"
Success,"2012-06-15 03:16:21",2151,doe,,Verified,"DOE-00417 / NULL"
Success,"2012-06-15 03:16:22",2152,doe,,Verified,"DOE-0014919 / NULL"
Success,"2012-06-15 03:16:22",2153,doe,,Verified,"DOE-0017934 / NULL"
Success,"2012-06-15 03:16:22",2154,doe,,Verified,"DOE-00418 / NULL"
Success,"2012-06-15 03:16:23",2155,doe,,Verified,"DOE-00419 / NULL"
Success,"2012-06-15 03:16:23",2156,doe,,Verified,"DOE-00420 / NULL"
Success,"2012-06-15 03:16:24",2157,doe,,Verified,"DOE-00421 / NULL"
Success,"2012-06-15 03:16:24",2158,doe,,Verified,"DOE-00422 / NULL"
Success,"2012-06-15 03:16:25",2159,doe,,Verified,"DOE-00423 / NULL"
Success,"2012-06-15 03:16:25",2160,doe,,Verified,"DOE-00424 / NULL"
Success,"2012-06-15 03:16:26",2161,doe,,Verified,"DOE-00425 / NULL"
Success,"2012-06-15 03:16:26",2162,doe,,Verified,"DOE-00426 / NULL"
Success,"2012-06-15 03:16:27",2163,doe,,Verified,"DOE-00427 / NULL"
Success,"2012-06-15 03:16:27",2164,doe,,Verified,"DOE-00428 / NULL"
Success,"2012-06-15 03:16:28",2165,doe,,Verified,"DOE-00429 / NULL"
Success,"2012-06-15 03:16:28",2166,doe,,Verified,"DOE-00430 / NULL"
Success,"2012-06-15 03:16:29",2167,doe,,Verified,"DOE-00431 / NULL"
Success,"2012-06-15 03:16:29",2168,doe,,Verified,"DOE-00432 / NULL"
Success,"2012-06-15 03:16:29",2169,doe,,Verified,"DOE-00433 / NULL"
Success,"2012-06-15 03:16:30",2170,doe,,Verified,"DOE-00434 / NULL"
Success,"2012-06-15 03:16:30",2171,doe,,Verified,"DOE-00435 / NULL"
Success,"2012-06-15 03:16:31",2172,doe,,Verified,"DOE-00436 / NULL"
Success,"2012-06-15 03:16:31",2173,doe,,Verified,"DOE-00437 / NULL"
Success,"2012-06-15 03:16:32",2174,doe,,Verified,"DOE-00438 / NULL"
Success,"2012-06-15 03:16:32",2175,doe,,Verified,"DOE-00439 / NULL"
Success,"2012-06-15 03:16:32",2176,doe,,Verified,"DOE-00440 / NULL"
Success,"2012-06-15 03:16:33",2177,doe,,Verified,"DOE-00441 / NULL"
Success,"2012-06-15 03:16:33",2178,doe,,Verified,"DOE-00442 / NULL"
Success,"2012-06-15 03:16:34",2179,doe,,Verified,"DOE-00443 / NULL"
Success,"2012-06-15 03:16:34",2180,doe,,Verified,"DOE-00444 / NULL"
Success,"2012-06-15 03:16:35",2181,doe,,Verified,"DOE-00445 / NULL"
Success,"2012-06-15 03:16:35",2182,doe,,Verified,"DOE-00446 / NULL"
Success,"2012-06-15 03:16:35",2183,doe,,Verified,"DOE-00448 / NULL"
Success,"2012-06-15 03:16:36",2184,doe,,Verified,"DOE-00449 / NULL"
Success,"2012-06-15 03:16:36",2185,doe,,Verified,"DOE-00450 / NULL"
Success,"2012-06-15 03:16:37",2186,doe,,Verified,"DOE-00556 / NULL"
Success,"2012-06-15 03:16:37",2187,doe,,Verified,"DOE-00451 / NULL"
Success,"2012-06-15 03:16:38",2188,doe,,Verified,"DOE-00452 / NULL"
Success,"2012-06-15 03:16:38",2189,doe,,Verified,"DOE-00453 / NULL"
Success,"2012-06-15 03:16:39",2190,doe,,Verified,"DOE-00454 / NULL"
Success,"2012-06-15 03:16:39",2191,doe,,Verified,"DOE-00455 / NULL"
Success,"2012-06-15 03:16:39",2192,doe,,Verified,"DOE-00456 / NULL"
Success,"2012-06-15 03:16:40",2193,doe,,Verified,"DOE-00457 / NULL"
Success,"2012-06-15 03:16:40",2194,doe,,Verified,"DOE-00459 / NULL"
Success,"2012-06-15 03:16:41",2195,doe,,Verified,"DOE-00460 / NULL"
Success,"2012-06-15 03:16:41",2196,doe,,Verified,"DOE-00461 / NULL"
Success,"2012-06-15 03:16:42",2197,doe,,Verified,"DOE-00521 / NULL"
Success,"2012-06-15 03:16:42",2198,doe,,Verified,"DOE-00462 / NULL"
Success,"2012-06-15 03:16:43",2199,doe,,Verified,"DOE-00463 / NULL"
Success,"2012-06-15 03:16:43",2200,doe,,Verified,"DOE-00464 / NULL"
Success,"2012-06-15 03:16:44",2201,doe,,Verified,"DOE-00465 / NULL"
Success,"2012-06-15 03:16:44",2202,doe,,Verified,"DOE-00466 / NULL"
Success,"2012-06-15 03:16:45",2203,doe,,Verified,"DOE-01804 / NULL"
Success,"2012-06-15 03:16:45",2204,doe,,Verified,"DOE-0029087 / NULL"
Success,"2012-06-15 03:16:46",2205,doe,,Verified,"DOE-0029088 / NULL"
Success,"2012-06-15 03:16:46",2206,doe,,Verified,"DOE-00467 / NULL"
Success,"2012-06-15 03:16:47",2207,doe,,Verified,"DOE-00468 / NULL"
Success,"2012-06-15 03:16:47",2208,doe,,Verified,"DOE-00469 / NULL"
Success,"2012-06-15 03:16:48",2209,doe,,Verified,"DOE-00470 / NULL"
Success,"2012-06-15 03:16:48",2210,doe,,Verified,"DOE-00471 / NULL"
Success,"2012-06-15 03:16:48",2211,doe,,Verified,"DOE-00472 / NULL"
Success,"2012-06-15 03:16:49",2212,doe,,Verified,"DOE-00473 / NULL"
Success,"2012-06-15 03:16:49",2213,doe,,Verified,"DOE-00474 / NULL"
